drottning, noun	drottning	<ul><li>queen (also used figuratively)</li><li>queen</li></ul>	drottning Elisabeth av England	Queen Elizabeth of England	noun	en	Sidan 54	Kapitel_5 Rivstart_A1_A2
elektronisk, adjective	elektronisk	<ul><li>electronic</li></ul>	elektronisk utrustning	electronic equipment	adjective		Sidan 139	Kaptiel_13 Rivstart_A1_A2
fond, noun	fond	<ul><li>background</li><li>fund (also general, &quot;resources, wealth&quot;)</li></ul>	i fonden står två träd	there are two trees in the background	noun	en	Sidan 62	Kapitel_6 Rivstart_A1_A2
somna, verb	somna	<ul><li>fall asleep, drop (dose) off</li></ul>	jag somnade sent	I fell asleep late	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
frukost, noun	frukost	<ul><li>breakfast</li></ul>			noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
prognos, noun	prognos	<ul><li>prognosis, prediction</li></ul>	ekonomiska prognoser för nästa år	economic forecasts for next year	noun	en	Sidan 102	Kapitel_9 Rivstart_A1_A2
advokat, noun	advokat	<ul><li>solicitor, counsel, attorney, lawyer, barrister</li><li>a person trained in the law whose profession is to advise clients in legal matters and represent them in court</li></ul>			noun	en	Sidan 08	Kapitel_1 Rivstart_A1_A2
regn, noun	regn	<ul><li>rain (figuratively &quot;large quantity&quot;)</li></ul>	åska och regn	thunder and rain	noun		Sidan 80	Kapitel_8 Rivstart_A1_A2
fabrik, noun	fabrik	<ul><li>plant, factory</li></ul>	jobba på fabrik	work in a factory	noun	en	Sidan 62	Kapitel_6 Rivstart_A1_A2
japansk, adjective	japansk	<ul><li>japanese</li></ul>			adjective		Sidan 53	Kapitel_5 Rivstart_A1_A2
plus, adverb	plus	<ul><li>plus</li></ul>	fyra man plus en chef	four men plus a manager	adverb		Sidan 28	Kapitel_3 Rivstart_A1_A2
plus, noun	plus	<ul><li>plus (also of temperatures above zero)</li></ul>	ett plus i kanten	a plus in the margin	noun	ett	Sidan 28	Kapitel_3 Rivstart_A1_A2
blomma, noun	blomma	<ul><li>flower</li><li>blossom, bloom</li><li>flowering plant, herb, corolla</li></ul>	plocka blommor	pick flowers	noun	en	Sidan 49	Kapitel_5 Rivstart_A1_A2
blomma, verb	blomma	<ul><li>flower, bloom, blossom</li><li>develop flowers, open; display flowers or blossom</li></ul>	rosorna blommade	the roses were flowering	verb	att	Sidan 49	Kapitel_5 Rivstart_A1_A2
annons, noun	annons	<ul><li>advert, advertisement, ad</li><li>(public) notice, announcement of goods wanted or offered for sale published in a newspaper or magazine</li></ul>	sätta in en annons	put in an advertisement	noun	en	Sidan 48	Kapitel_5 Rivstart_A1_A2
stryka, verb	stryka	<ul><li>rub, stroke</li><li>iron</li><li>cut out, strike off, cancel</li></ul>	stryka ett plank med färg	paint a plank	verb	att	Sidan 16	Kapitel_1 Rivstart_A1_A2
kreativ, adjective	kreativ	<ul><li>creative</li></ul>			adjective		Sidan 139	Kaptiel_13 Rivstart_A1_A2
glas, noun	glas	<ul><li>glass</li><li>a hard transparent substance, a drinking vessel made out of glass (or similar material)</li></ul>			noun	ett	Sidan 35	Kapitel_3 Rivstart_A1_A2
markera, verb	markera	<ul><li>indicate, mark</li><li>mark, guard</li></ul>	partiet markerar sin profil	the party is boosting its image	verb	att	Sidan 09	Kapitel_1 Rivstart_A1_A2
vagn, noun	vagn	<ul><li>vehicle (informally and in certain separable compounds, also &quot;car&quot;)</li></ul>	häst och vagn	horse and cart (carriage)	noun	en	Sidan 92	Kapitel_9 Rivstart_A1_A2
hemsk, adjective	hemsk	<ul><li>horrible, ghastly, terrible</li><li>arousing fear or horror; awful</li></ul>	en hemsk upptäckt	a shocking discovery	adjective		Sidan 109	Kaptiel_10 Rivstart_A1_A2
spendera, verb	spendera	<ul><li>spend</li><li>spend money (generously)</li></ul>			verb	att	Sidan 91	Kapitel_8 Rivstart_A1_A2
trivas, verb	trivas	<ul><li>enjoy, get on [well]</li></ul>	trivas med sitt arbete	enjoy one&#39;s work	verb	att	Sidan 20	Kapitel_2 Rivstart_A1_A2
institut, noun	institut	<ul><li>institute, institution</li></ul>			noun	ett	Sidan 17	Kapitel_1 Rivstart_A1_A2
öl, noun	öl	<ul><li>beer</li></ul>	ett glas öl	a glass of beer	noun	en	Sidan 43	Kapitel_4 Rivstart_A1_A2
park, noun	park	<ul><li>park</li><li>fleet, stock</li><li>the complete set of vehicles, machinery, and the like</li></ul>			noun	en	Sidan 49	Kapitel_5 Rivstart_A1_A2
boka, verb	boka	<ul><li>book, reserve</li><li>order</li></ul>	de bokade plats på resan	they booked tickets for the trip	verb	att	Sidan 130	Kapitel_12 Rivstart_A1_A2
ekologisk, adjective	ekologisk	<ul><li>organic</li></ul>			adjective		Sidan 126	Kapitel_12 Rivstart_A1_A2
hylla, verb	hylla	<ul><li>honour, pay tribute to, congratulate, (honor [us])</li><li>celebrate, pay homage to</li></ul>	hon blev hyllad som en hjälte	she was given a hero&#39;s reception	verb	att	Sidan 42	Kapitel_4 Rivstart_A1_A2
hylla, noun	hylla	<ul><li>shelf (also used of a piece of furniture having more than one shelf)</li><li>a flat, narrow piece of material horizontally mounted to hold objects</li></ul>			noun	en	Sidan 42	Kapitel_4 Rivstart_A1_A2
slott, noun	slott	<ul><li>manor house, castle, palace</li></ul>			noun	ett	Sidan 80	Kapitel_8 Rivstart_A1_A2
längta, verb	längta	<ul><li>yearn, long</li></ul>	längta hem	long for home	verb	att	Sidan 20	Kapitel_2 Rivstart_A1_A2
paket, noun	paket	<ul><li>parcel (figuratively (package) &quot;whole which consists of several parts&quot;)</li></ul>	slå in i paket	wrap up as a parcel	noun	ett	Sidan 23	Kapitel_2 Rivstart_A1_A2
fotograf, noun	fotograf	<ul><li>photographer</li></ul>			noun	en	Sidan 12	Kapitel_1 Rivstart_A1_A2
dansa, verb	dansa	<ul><li>dance</li><li>move rhythmically to music</li></ul>	dansa vals	dance the waltz	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
bro, noun	bro	<ul><li>bridge</li><li>structure spanning a watercourse or other obstacle and supporting a road, railway, etc.</li></ul>	en bro över Öresund	a bridge over the Sound	noun	en	Sidan 100	Kapitel_9 Rivstart_A1_A2
valuta, noun	valuta	<ul><li>currency</li></ul>	utländsk valuta	foreign currency	noun	en	Sidan 110	Kaptiel_10 Rivstart_A1_A2
pensionär, noun	pensionär	<ul><li>pensioner</li></ul>	han var nybliven pensionär	he had just retired	noun	en	Sidan 12	Kapitel_1 Rivstart_A1_A2
redo, adjective	redo	<ul><li>ready, prepared</li></ul>	vara redo att ge upp	be ready to give up	adjective		Sidan 130	Kapitel_12 Rivstart_A1_A2
jämn, adjective	jämn	<ul><li>level, flat</li><li>even</li><li>exact</li></ul>	en jämn yta	a flat surface	adjective		Sidan 28	Kapitel_3 Rivstart_A1_A2
förskola, noun	förskola	<ul><li>preschool</li><li>common name for day nurseries and part-time groups (play schools) for children under school age</li></ul>			noun	en	Sidan 12	Kapitel_1 Rivstart_A1_A2
inspiration, noun	inspiration	<ul><li>inspiration</li></ul>			noun		Sidan 55	Kapitel_5 Rivstart_A1_A2
blad, noun	blad	<ul><li>leaf</li><li>sheet, page, leaf</li><li>blade</li><li>flat, broad part of a tool, etc.</li></ul>	bland blommor och blad	out in the country	noun	ett	Sidan 126	Kapitel_12 Rivstart_A1_A2
dans, noun	dans	<ul><li>dance</li><li>rhythmic bodily movements usually performed to music</li></ul>			noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
flyg, noun	flyg	<ul><li>aviation, air force, flying</li></ul>	ta flyget	take the plane	noun	ett	Sidan 95	Kapitel_9 Rivstart_A1_A2
nyckel, noun	nyckel	<ul><li>key (figuratively &quot;active means, solution&quot;; as a separable compound also &quot;important, central&quot;)</li></ul>	nyckeln till framgång	the key to success	noun	en	Sidan 24	Kapitel_2 Rivstart_A1_A2
garanti, noun	garanti	<ul><li>warranty, guarantee</li><li>promise to compensate (for losses); security</li></ul>	ett års garanti	one-year guarantee	noun	en	Sidan 73	Kaptiel_7 Rivstart_A1_A2
partner, noun	partner	<ul><li>partner (in sport, also &quot;fellow player&quot;, also of a person one has an erotic relationship with)</li></ul>			noun	en	Sidan 37	Kapitel_4 Rivstart_A1_A2
smal, adjective	smal	<ul><li>narrow</li><li>thin; slim, slender</li><li>small</li></ul>	en smal gata	a narrow street	adjective		Sidan 69	Kaptiel_7 Rivstart_A1_A2
smaka, verb	smaka	<ul><li>taste</li><li>try, taste</li></ul>	maten smakar bra	the food tastes excellent	verb	att	Sidan 130	Kapitel_12 Rivstart_A1_A2
formell, adjective	formell	<ul><li>formal</li></ul>	en formell behandling	a formal treatment	adjective		Sidan 19	Kapitel_2 Rivstart_A1_A2
konsert, noun	konsert	<ul><li>concert (also used of musical pieces for soloists and orchestras, &quot;concerto&quot;)</li></ul>			noun	en	Sidan 49	Kapitel_5 Rivstart_A1_A2
soffa, noun	soffa	<ul><li>sofa; settee, couch</li></ul>			noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
tredjedel, noun	tredjedel	<ul><li>third</li></ul>			noun	en	Sidan 104	Kaptiel_10 Rivstart_A1_A2
vild, adjective	vild	<ul><li>wild</li></ul>	vilda djur	wild animals	adjective		Sidan 123	Kapitel_12 Rivstart_A1_A2
exemplar, noun	exemplar	<ul><li>specimen, example, copy</li></ul>	ett fint exemplar av solrosen	a fine specimen of a sunflower	noun	ett	Sidan 107	Kaptiel_10 Rivstart_A1_A2
teater, noun	teater	<ul><li>theatre, (theater [us])</li></ul>	gå på teatern	go to the theatre	noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
mjuk, adjective	mjuk	<ul><li>soft (figuratively, &quot;pleasant, agreeable&quot;)</li></ul>	ett mjukt svar	a gentle answer	adjective		Sidan 69	Kaptiel_7 Rivstart_A1_A2
grå, adjective	grå	<ul><li>grey</li><li>dreary, gloomy, dull</li></ul>	grå tinningar	greying at the temples	adjective		Sidan 68	Kaptiel_7 Rivstart_A1_A2
profil, noun	profil	<ul><li>profile (also figuratively &quot;typical characteristic&quot;)</li></ul>	en konservativ profil	a conservative profile	noun	en	Sidan 114	Kapitel_11 Rivstart_A1_A2
biljett, noun	biljett	<ul><li>ticket</li><li>slip showing that the holder has paid a fare, admission, etc.</li></ul>			noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
arena, noun	arena	<ul><li>arena</li><li>a place for competitive events or public entertainment</li></ul>			noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
kust, noun	kust	<ul><li>coast</li></ul>			noun	en	Sidan 104	Kaptiel_10 Rivstart_A1_A2
kombinera, verb	kombinera	<ul><li>combine</li></ul>	kombinera utbildning och praktiskt arbete	combine education and practical work	verb	att	Sidan 08	Kapitel_1 Rivstart_A1_A2
ton, noun	ton	<ul><li>note, tone</li><li>manner</li><li>hue, tint</li><li>tonne</li></ul>	höga toner	high notes	noun	ett	Sidan 19	Kapitel_2 Rivstart_A1_A2
station, noun	station	<ul><li>station</li></ul>			noun	en	Sidan 95	Kapitel_9 Rivstart_A1_A2
släkting, noun	släkting	<ul><li>relative, kindred, relation</li></ul>	en släkting till min man	a relative of my husband	noun	en	Sidan 56	Kapitel_6 Rivstart_A1_A2
odla, verb	odla	<ul><li>cultivate, grow</li></ul>	odla sina intressen	develop (cultivate) one&#39;s interests	verb	att	Sidan 111	Kaptiel_10 Rivstart_A1_A2
erbjudande, noun	erbjudande	<ul><li>offer</li></ul>	jag fick erbjudande om ett nytt jobb	I was offered a new job	noun	ett	Sidan 73	Kaptiel_7 Rivstart_A1_A2
intervjua, verb	intervjua	<ul><li>interview</li></ul>			verb	att	Sidan 58	Kapitel_6 Rivstart_A1_A2
cykla, verb	cykla	<ul><li>cycle</li><li>ride a bicycle</li></ul>			verb	att	Sidan 90	Kapitel_8 Rivstart_A1_A2
patent, noun	patent	<ul><li>patent</li></ul>			noun	ett	Sidan 62	Kapitel_6 Rivstart_A1_A2
polsk, adjective	polsk	<ul><li>polish</li><li>of Poland</li></ul>			adjective		Sidan 128	Kapitel_12 Rivstart_A1_A2
okej, interjection	okej	<ul><li>okey</li></ul>			interjection		Sidan 18	Kapitel_2 Rivstart_A1_A2
otrolig, adjective	otrolig	<ul><li>unbelievable (as a common intensifier &quot;very large&quot;)</li></ul>	han har ett otroligt tålamod	his patience is unbelievable	adjective		Sidan 56	Kapitel_6 Rivstart_A1_A2
fett, noun	fett	<ul><li>fat</li></ul>			noun		Sidan 124	Kapitel_12 Rivstart_A1_A2
näsa, noun	näsa	<ul><li>nose</li></ul>	peta sig i näsan	pick one&#39;s nose	noun	en	Sidan 39	Kapitel_4 Rivstart_A1_A2
export, noun	export	<ul><li>export</li></ul>	exporten av trävaror ökar	exports of wood products are on the increase	noun	en	Sidan 105	Kaptiel_10 Rivstart_A1_A2
experiment, noun	experiment	<ul><li>experiment</li></ul>	många är emot medicinska experiment på människor	many people are against medical experiments on humans	noun	ett	Sidan 46	Kapitel_5 Rivstart_A1_A2
block, noun	block	<ul><li>block (figuratively, &quot;association of organizations&quot;)</li><li>pad, block</li><li>pulley, block</li><li>solid mass (of hard material, such as stone or wood), sheets of paper bound or glued together into a booklet, block and tackle, used for lifting</li></ul>	politiska block	political blocs	noun	ett	Sidan 78	Kaptiel_7 Rivstart_A1_A2
mysig, adjective	mysig	<ul><li>cosy</li></ul>	en mysig tvårummare med kakelugn	a cosy one-bedroom flat with a tiled stove	adjective		Sidan 96	Kapitel_9 Rivstart_A1_A2
norr, noun	norr	<ul><li>north</li></ul>	samerna bor längst i norr	the Lapps live right up in the North	noun		Sidan 80	Kapitel_8 Rivstart_A1_A2
segla, verb	segla	<ul><li>be yachting, sail</li></ul>			verb	att	Sidan 134	Kaptiel_13 Rivstart_A1_A2
tunn, adjective	tunn	<ul><li>thin</li><li>diffuse, diluted</li></ul>	tunna skivor	thin slices	adjective		Sidan 123	Kapitel_12 Rivstart_A1_A2
tvätta, verb	tvätta	<ul><li>wash</li></ul>	tvätta kläder	wash clothing	verb	att	Sidan 115	Kapitel_11 Rivstart_A1_A2
mobiltelefon, noun	mobiltelefon	<ul><li>mobile telephone, cellular telephone</li></ul>			noun	en	Sidan 23	Kapitel_2 Rivstart_A1_A2
röka, verb	röka	<ul><li>smoke</li></ul>	hon röker ett paket (cigarretter) om dagen	she smokes a packet (of cigarettes) a day	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
ovanför, preposition	ovanför	<ul><li>above (spatial)</li></ul>	ovanför dörren	above the door	preposition		Sidan 37	Kapitel_4 Rivstart_A1_A2
rita, verb	rita	<ul><li>draw, design</li></ul>	rita med kritor	draw with crayons (chalks)	verb	att	Sidan 100	Kapitel_9 Rivstart_A1_A2
utlänning, noun	utlänning	<ul><li>alien, foreigner</li></ul>			noun	en	Sidan 108	Kaptiel_10 Rivstart_A1_A2
turist, noun	turist	<ul><li>tourist</li></ul>			noun	en	Sidan 80	Kapitel_8 Rivstart_A1_A2
skådespelare, noun	skådespelare	<ul><li>actor</li></ul>			noun	en	Sidan 54	Kapitel_5 Rivstart_A1_A2
studio, noun	studio	<ul><li>studio</li></ul>			noun	en	Sidan 35	Kapitel_3 Rivstart_A1_A2
flaska, noun	flaska	<ul><li>bottle</li></ul>			noun	en	Sidan 24	Kapitel_2 Rivstart_A1_A2
packa, verb	packa	<ul><li>pack</li></ul>	hon packade ihop sina prylar	she packed her things	verb	att	Sidan 80	Kapitel_8 Rivstart_A1_A2
skylt, noun	skylt	<ul><li>plate, sign(board), signpost</li></ul>			noun	en	Sidan 75	Kaptiel_7 Rivstart_A1_A2
kopp, noun	kopp	<ul><li>cup</li></ul>	en kopp kaffe	a cup of coffee	noun	en	Sidan 35	Kapitel_3 Rivstart_A1_A2
ruta, noun	ruta	<ul><li>square</li><li>pane</li></ul>			noun	en	Sidan 10	Kapitel_1 Rivstart_A1_A2
bokstav, noun	bokstav	<ul><li>letter</li></ul>	bokstaven &quot;k&quot;	the letter K	noun	en	Sidan 40	Kapitel_4 Rivstart_A1_A2
barndom, noun	barndom	<ul><li>childhood (also used figuratively)</li><li>period when one is a child</li></ul>	ett program från radions barndom	a programme from the days when radio was young	noun	en	Sidan 65	Kapitel_6 Rivstart_A1_A2
städa, verb	städa	<ul><li>clean, tidy up</li><li>tidy up, put things straight</li></ul>	städa lägenheten	clean the apartment	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
väska, noun	väska	<ul><li>bag</li></ul>	packa en väska	pack a bag	noun	en	Sidan 23	Kapitel_2 Rivstart_A1_A2
köpare, noun	köpare	<ul><li>purchaser</li></ul>			noun	en	Sidan 77	Kaptiel_7 Rivstart_A1_A2
variation, noun	variation	<ul><li>variation</li></ul>	små variationer	small variations	noun	en	Sidan 123	Kapitel_12 Rivstart_A1_A2
kod, noun	kod	<ul><li>code</li></ul>			noun	en	Sidan 37	Kapitel_4 Rivstart_A1_A2
mobil, noun	mobil	<ul><li>mobile</li></ul>			noun	en	Sidan 08	Kapitel_1 Rivstart_A1_A2
färsk, adjective	färsk	<ul><li>fresh (of foodstuffs, also generally, as &quot;absolutely new&quot;), new</li></ul>	färsk fisk	fresh fish	adjective		Sidan 123	Kapitel_12 Rivstart_A1_A2
inlagd, adjective	inlagd	<ul><li>pickled</li></ul>	inlagd gurka	pickles	adjective		Sidan 123	Kapitel_12 Rivstart_A1_A2
varifrån, adverb	varifrån	<ul><li>from where, whence</li></ul>	varifrån kommer du?	where are you from?	adverb		Sidan 09	Kapitel_1 Rivstart_A1_A2
mjölk, noun	mjölk	<ul><li>milk</li></ul>			noun		Sidan 43	Kapitel_4 Rivstart_A1_A2
ångra, verb	ångra	<ul><li>regret, undo (computer science)</li></ul>	jag ångrar att jag lovade komma	I regret promising to come	verb	att	Sidan 118	Kapitel_11 Rivstart_A1_A2
turkisk, adjective	turkisk	<ul><li>turkish</li></ul>			adjective		Sidan 42	Kapitel_4 Rivstart_A1_A2
forska, verb	forska	<ul><li>research (general &quot;look for, inquire into&quot;)</li></ul>			verb	att	Sidan 17	Kapitel_1 Rivstart_A1_A2
matematik, noun	matematik	<ul><li>mathematics</li></ul>			noun		Sidan 16	Kapitel_1 Rivstart_A1_A2
storstad, noun	storstad	<ul><li>big city (town)</li><li>metropolis</li></ul>			noun	en	Sidan 66	Kaptiel_7 Rivstart_A1_A2
katolik, noun	katolik	<ul><li>catholic</li></ul>			noun	en	Sidan 111	Kaptiel_10 Rivstart_A1_A2
present, noun	present	<ul><li>present</li></ul>	en present till far	a present for my father	noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
torn, noun	torn	<ul><li>tower</li></ul>			noun	ett	Sidan 54	Kapitel_5 Rivstart_A1_A2
fritid, noun	fritid	<ul><li>leisure time, spare time</li></ul>			noun	en	Sidan 49	Kapitel_5 Rivstart_A1_A2
skeptisk, adjective	skeptisk	<ul><li>(skeptical [us]), sceptical</li></ul>	hon ställde sig skeptisk till förslaget	she proved sceptical to the suggestion	adjective		Sidan 123	Kapitel_12 Rivstart_A1_A2
separat, adjective	separat	<ul><li>special, separate</li></ul>	bilagorna skall ges ut i en separat volym	the appendices are to be published in a special volume	adjective		Sidan 111	Kaptiel_10 Rivstart_A1_A2
tavla, noun	tavla	<ul><li>picture, painting</li><li>board</li></ul>			noun	en	Sidan 24	Kapitel_2 Rivstart_A1_A2
säljare, noun	säljare	<ul><li>vendor</li></ul>			noun	en	Sidan 72	Kaptiel_7 Rivstart_A1_A2
arkitekt, noun	arkitekt	<ul><li>architect</li><li>a person whose profession is the design of buildings, etc.</li></ul>			noun	en	Sidan 139	Kaptiel_13 Rivstart_A1_A2
ekonom, noun	ekonom	<ul><li>economist</li></ul>			noun	en	Sidan 13	Kapitel_1 Rivstart_A1_A2
koka, verb	koka	<ul><li>boil (used especially of food, &quot;prepare, make&quot;)</li><li>boil (also used figuratively)</li></ul>	kokt fisk	boiled fish	verb	att	Sidan 127	Kapitel_12 Rivstart_A1_A2
mormor, noun	mormor	<ul><li>[maternal] grandmother</li></ul>			noun	en	Sidan 57	Kapitel_6 Rivstart_A1_A2
pasta, noun	pasta	<ul><li>pasta</li><li>paste</li></ul>			noun		Sidan 108	Kaptiel_10 Rivstart_A1_A2
syskon, noun	syskon	<ul><li>siblings, brothers and sisters</li></ul>			noun	ett	Sidan 57	Kapitel_6 Rivstart_A1_A2
gitarr, noun	gitarr	<ul><li>guitar</li><li>a stringed musical instrument</li></ul>			noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
strejk, noun	strejk	<ul><li>strike</li></ul>	de anställda gick i strejk	the employees went on strike	noun	en	Sidan 70	Kaptiel_7 Rivstart_A1_A2
sambo, noun	sambo	<ul><li>partner, person with whom one lives, common-law spouse</li></ul>			noun	en	Sidan 14	Kapitel_1 Rivstart_A1_A2
framme, adverb	framme	<ul><li>arrive, get there</li><li>in front, out</li><li>be at one&#39;s destination, to been put out, ready, visible, (äv. to have reached one&#39;s destination)</li></ul>	när är vi framme?	when will we arrive?	adverb		Sidan 97	Kapitel_9 Rivstart_A1_A2
söder, noun	söder	<ul><li>south</li></ul>	solen står i söder	the sun is in the south	noun		Sidan 80	Kapitel_8 Rivstart_A1_A2
