bänk (noun)	bänk	noun	en	<ul><li>bench, long seat accommodating several people in a row</li></ul>	första bänk på teatern	the first row of the auditorium	[sound:bänk.mp3]	
korthet (noun)	korthet	noun		<ul><li>brevity</li></ul>			[sound:korthet.mp3]	
svans (noun)	svans	noun	en	<ul><li>tail</li></ul>			[sound:svans.mp3]	
utvisa (verb)	utvisa	verb	att	<ul><li>deport, expel, order to leave</li><li>indicate</li></ul>	det får tiden utvisa	time will tell		
efterträdare (noun)	efterträdare	noun	en	<ul><li>successor</li></ul>			[sound:efterträdare.mp3]	
närstående (adjective)	närstående	adjective		<ul><li>intimate, close</li></ul>			[sound:närstående.mp3]	
plötslig (adjective)	plötslig	adjective		<ul><li>sudden</li></ul>			[sound:plötslig.mp3]	
rök (noun)	rök	noun		<ul><li>smoke</li></ul>	tjock svart rök vällde upp från det brinnande huset	thick black smoke billowed up from the burning house	[sound:rök.mp3]	
skälla (verb)	skälla	verb	att	<ul><li>bark, cry, yelp, scold, abuse</li></ul>	han skällde på sin fru	he hurled abuse at his wife		
valp (noun)	valp	noun	en	<ul><li>puppy (used figuratively, derogatory &quot;inexperienced young man&quot;)</li></ul>			[sound:valp.mp3]	
fruktan (noun)	fruktan	noun	en	<ul><li>fear, dread</li></ul>	växla mellan hopp och fruktan	swing between hope and dread	[sound:fruktan.mp3]	
rekrytering (noun)	rekrytering	noun		<ul><li>recruitment</li></ul>				
förövare (noun)	förövare	noun	en	<ul><li>perpetrator</li></ul>				
popularitet (noun)	popularitet	noun		<ul><li>popularity</li></ul>	restaurangen har förlorat mycket av sin tidigare popularitet	the restaurant has lost a lot of its earlier popularity	[sound:popularitet.mp3]	
symbolisera (verb)	symbolisera	verb	att	<ul><li>symbolize</li></ul>	tavlan symboliserar drömmen om fred på jorden	the picture symbolizes the dream of peace on earth		
kollaps (noun)	kollaps	noun	en	<ul><li>collapse</li></ul>			[sound:kollaps.mp3]	
termin (noun)	termin	noun	en	<ul><li>[school] term</li><li>period</li><li>period, payment period</li></ul>			[sound:termin.mp3]	
dilemma (noun)	dilemma	noun	ett	<ul><li>dilemma, unsatisfactory situation involving choice between two alternatives</li></ul>	hamna i ett besvärligt dilemma	find oneself in a dilemma	[sound:dilemma.mp3]	
smärtsam (adjective)	smärtsam	adjective		<ul><li>sad, painful, distressing</li></ul>			[sound:smärtsam.mp3]	
holländsk (adjective)	holländsk	adjective		<ul><li>dutch, of or from Holland, pertaining to Holland</li></ul>			[sound:holländsk.mp3]	
klämma (verb)	klämma	verb	att	<ul><li>pin, squeeze</li></ul>	han klämdes fast i bilvraket	he was pinned in the wreckage of the car	[sound:klämma.mp3]	
ateist (noun)	ateist	noun	en	<ul><li>atheist, one who denies the existence of God</li></ul>			[sound:ateist.mp3]	
fotnot (noun)	fotnot	noun	en	<ul><li>footnote</li></ul>			[sound:fotnot.mp3]	
samverka (verb)	samverka	verb	att	<ul><li>collaborate, cooperate, work together</li></ul>	många samverkande orsaker	a variety of interacting causes		
antik (adjective)	antik	adjective		<ul><li>antique, of earlier, esp. classical, times</li></ul>			[sound:antik.mp3]	
krånglig (adjective)	krånglig	adjective		<ul><li>complicated</li></ul>			[sound:krånglig.mp3]	
överskrida (verb)	överskrida	verb	att	<ul><li>overstep, exceed, override</li></ul>	överskrida ett anslag	exceed a budget appropriation		
aktivera (verb)	aktivera	verb	att	<ul><li>activate, make active</li></ul>	aktivera barnen i skolan	activate the children at school		
vida (adverb)	vida	adverb		<ul><li>wide, known far and wide</li></ul>	hon var vida känd för sin skönhet	she was widely known for her beauty	[sound:vida.mp3]	
förstörelse (noun)	förstörelse	noun	en	<ul><li>destruction</li></ul>			[sound:förstörelse.mp3]	
elegant (adjective)	elegant	adjective		<ul><li>elegant</li></ul>			[sound:elegant.mp3]	
avgång (noun)	avgång	noun	en	<ul><li>resignation, retirement, the fact of leaving a job, dismissal</li><li>departure, start, departure from a place</li></ul>	regeringens avgång	the resignation of the Government	[sound:avgång.mp3]	
montera (verb)	montera	verb	att	<ul><li>put together, fit, assemble</li></ul>				
preliminär (adjective)	preliminär	adjective		<ul><li>preliminary</li></ul>			[sound:preliminär.mp3]	
primitiv (adjective)	primitiv	adjective		<ul><li>primitive (commonly &quot;plain and simple&quot;)</li></ul>			[sound:primitiv.mp3]	
nedåt (adverb)	nedåt	adverb		<ul><li>downwards</li></ul>	konjunkturen vände nedåt	the economic trend turned downwards (worsened)	[sound:nedåt.mp3]	
överväldigande (adjective)	överväldigande	adjective		<ul><li>overwhelming</li></ul>			[sound:överväldigande.mp3]	
federation (noun)	federation	noun	en	<ul><li>federation</li></ul>			[sound:federation.mp3]	
mötesplats (noun)	mötesplats	noun	en	<ul><li>meeting-place</li></ul>				
beslutsfattande (noun)	beslutsfattande	noun	ett	<ul><li>decision-making</li></ul>				
psykiatri (noun)	psykiatri	noun		<ul><li>psychiatry</li></ul>			[sound:psykiatri.mp3]	
utbryta (verb)	utbryta	verb	att	<ul><li>break out</li></ul>	kriget utbröt 1914	war broke out in 1914		
fientlighet (noun)	fientlighet	noun		<ul><li>hostility</li></ul>				
inredning (noun)	inredning	noun	en	<ul><li>equipment, furnishing</li></ul>			[sound:inredning.mp3]	
troll (noun)	troll	noun	ett	<ul><li>troll</li></ul>			[sound:troll.mp3]	
identisk (adjective)	identisk	adjective		<ul><li>identical</li></ul>			[sound:identisk.mp3]	
riksförbund (noun)	riksförbund	noun	ett	<ul><li>national association (federation, union)</li></ul>	Lantbrukarnas riksförbund	the Federation of Swedish Farmers	[sound:riksförbund.mp3]	
sal (noun)	sal	noun	en	<ul><li>hall, ward, room</li></ul>	patienten ligger på sal 11	the patient is in ward 11	[sound:sal.mp3]	
generalsekreterare (noun)	generalsekreterare	noun	en	<ul><li>secretary-general, chief officer of certain large organizations</li></ul>	Röda korsets generalsekreterare	The Secretary-General of the Red Cross	[sound:generalsekreterare.mp3]	
genomsyra (verb)	genomsyra	verb	att	<ul><li>permeate, imbue, mark, make its mark on</li></ul>	en reaktionär grundsyn genomsyrar programskriften	the programme literature was pervaded by an essentially reactionary spirit		
öppning (noun)	öppning	noun	en	<ul><li>opening</li></ul>			[sound:öppning.mp3]	
obefintlig (adjective)	obefintlig	adjective		<ul><li>non-existent</li></ul>			[sound:obefintlig.mp3]	
tillförlitlig (adjective)	tillförlitlig	adjective		<ul><li>reliable</li></ul>			[sound:tillförlitlig.mp3]	
protein (noun)	protein	noun		<ul><li>protein</li></ul>			[sound:protein.mp3]	
ersättare (noun)	ersättare	noun	en	<ul><li>substitute</li></ul>			[sound:ersättare.mp3]	
onödigt (adverb)	onödigt	adverb		<ul><li>unnecessary, unnesessary, unnessesary, unecessary</li></ul>				
tjänstgöra (verb)	tjänstgöra	verb	att	<ul><li>serve [as], do duty (used figuratively of things, &quot;function (as)&quot;)</li></ul>	tjänstgöra som tolk	serve as an (the) interpreter		
fastslå (verb)	fastslå	verb	att	<ul><li>determine</li></ul>				
solig (adjective)	solig	adjective		<ul><li>sunny (also figuratively, &quot;happy&quot;)</li></ul>			[sound:solig.mp3]	
gåta (noun)	gåta	noun	en	<ul><li>mystery, puzzle, riddle</li></ul>			[sound:gåta.mp3]	
återuppta (verb)	återuppta	verb	att	<ul><li>reintroduce, continue, resume</li></ul>				
fördriva (verb)	fördriva	verb	att	<ul><li>drive out (away), expel</li></ul>	indianerna fördrevs från sina områden	the Indians were driven off their land		
hertig (noun)	hertig	noun	en	<ul><li>duke, (the title of) a male member of the Swedish royal family</li></ul>			[sound:hertig.mp3]	
påsk (noun)	påsk	noun		<ul><li>easter</li></ul>	Annandag påsk	Easter Monday	[sound:påsk.mp3]	
komplement (noun)	komplement	noun	ett	<ul><li>complement</li></ul>			[sound:komplement.mp3]	
modersmål (noun)	modersmål	noun	ett	<ul><li>mother tongue</li><li>mother tongue, native language, the language a person grows up with, the first language of children and pupils</li><li>native language, mother tongue, the school subject of mother tongue instruction for immigrant children (with syllabus and criteria for grades)</li><li>mother tongue pupil, pupil who participates in mother tongue instruction / pupil with a mother tongue other than Swedish</li><li>mother tongue teacher, teacher who supports the development of pre-school children&#39;s mother tongue skills and who teaches mother tongue skills in pre-school and school classes</li><li>mother tongue support, support for the development of pre-school children&#39;s mother tongue skills</li></ul>			[sound:modersmål.mp3]	
beröm (noun)	beröm	noun		<ul><li>commendation, praise, expression of approval</li></ul>	han fick beröm av sin lärare	he was lauded by his teacher	[sound:beröm.mp3]	
frö (noun)	frö	noun	ett	<ul><li>germ, seed</li></ul>			[sound:frö.mp3]	
installation (noun)	installation	noun	en	<ul><li>installation</li><li>inauguration</li></ul>			[sound:installation.mp3]	
släcka (verb)	släcka	verb	att	<ul><li>extinguish, put out, slake, quench, turn (switch) off</li></ul>	släcka törsten	quench one&#39;s thirst		
odds (noun)	odds	noun		<ul><li>odds (also used figuratively)</li></ul>	mot alla odds	against all odds	[sound:odds.mp3]	
årsmöte (noun)	årsmöte	noun	ett	<ul><li>annual meeting</li></ul>			[sound:årsmöte.mp3]	
kommunstyrelse (noun)	kommunstyrelse	noun	en	<ul><li>municipal executive committee</li></ul>			[sound:kommunstyrelse.mp3]	
mångkulturell (adjective)	mångkulturell	adjective		<ul><li>multicultural</li></ul>				
varaktig (adjective)	varaktig	adjective		<ul><li>lasting, abiding, durable, enduring, permanent</li></ul>			[sound:varaktig.mp3]	
horn (noun)	horn	noun	ett	<ul><li>horn, antler, the usually paired bony projecting parts of the head of certain animals</li><li>horn, various types of wind instrument, etc.</li><li>horn, a type of (hard) tissue</li></ul>			[sound:horn.mp3]	
sedel (noun)	sedel	noun	en	<ul><li>(bill [us]), (bank-)note</li></ul>			[sound:sedel.mp3]	
valsedel (noun)	valsedel	noun	en	<ul><li>ballot (voting) paper</li></ul>			[sound:valsedel.mp3]	
merit (noun)	merit	noun	en	<ul><li>qualification</li></ul>	erfarenhet av databehandling räknas som en merit	experience in data processing is considered a merit	[sound:merit.mp3]	
skinn (noun)	skinn	noun	ett	<ul><li>coat, skin, fur pelt, hide</li></ul>	solbad torkar ut skinnet	sunbathing dries the skin	[sound:skinn.mp3]	
badrum (noun)	badrum	noun	ett	<ul><li>bathroom, a room containing a bathtub</li></ul>			[sound:badrum.mp3]	
inbegripa (verb)	inbegripa	verb	att	<ul><li>include</li></ul>	priset inbegriper även kost och logi	the price also includes room and board		
sovrum (noun)	sovrum	noun	ett	<ul><li>bedroom</li></ul>			[sound:sovrum.mp3]	
uppehålla (verb)	uppehålla	verb	att	<ul><li>keep up, maintain, sustain</li><li>detain, hinder, delay</li></ul>	man måste uppehålla sina kunskaper	one must keep up one&#39;s knowledge		
opassande (adjective)	opassande	adjective		<ul><li>improper (in rules of etiquette etc.)</li></ul>			[sound:opassande.mp3]	
insamling (noun)	insamling	noun	en	<ul><li>collection, drive</li></ul>			[sound:insamling.mp3]	
oändligt (adverb)	oändligt	adverb		<ul><li>infinite</li></ul>				
påminnelse (noun)	påminnelse	noun	en	<ul><li>reminder</li></ul>	jag fick en ny påminnelse om att räkningen måste betalas	I received another reminder that the bill had to be paid	[sound:påminnelse.mp3]	
marin (adjective)	marin	adjective		<ul><li>marine</li></ul>			[sound:marin.mp3]	
aktieägare (noun)	aktieägare	noun	en	<ul><li>stock holder, shareholder, shareowner</li></ul>				
panel (noun)	panel	noun	en	<ul><li>panel</li></ul>			[sound:panel.mp3]	
inflytelserik (adjective)	inflytelserik	adjective		<ul><li>influential</li></ul>			[sound:inflytelserik.mp3]	
begåvad (adjective)	begåvad	adjective		<ul><li>talented, gifted, having special ability, intelligent</li></ul>			[sound:begåvad.mp3]	
miste (adverb)	miste	adverb		<ul><li></li></ul>			[sound:miste.mp3]	
nicka (verb)	nicka	verb	att	<ul><li>nod (in football also &quot;a header&quot;)</li></ul>	nicka mål	head the ball into goal		
förtjänst (noun)	förtjänst	noun	en	<ul><li>good side (point), merit</li><li>earnings, profit</li></ul>	hon har många förtjänster	there are many good sides to her	[sound:förtjänst.mp3]	
inge (verb)	inge	verb	att	<ul><li>inspire, infuse</li></ul>	hans kunskaper ingav respekt	his knowledge inspired respect		
undergång (noun)	undergång	noun	en	<ul><li>ruin, fall, disastrous and dramatic end, destruction, extinction</li><li>pedestrian subway, walkway under a road or railway</li></ul>	världens undergång	the end of the world	[sound:undergång.mp3]	
ambitiös (adjective)	ambitiös	adjective		<ul><li>ambitious</li></ul>			[sound:ambitiös.mp3]	
växelkurs (noun)	växelkurs	noun	en	<ul><li>exchange rate</li></ul>			[sound:växelkurs.mp3]	
möda (noun)	möda	noun		<ul><li>pains, toil</li></ul>	med stor möda	with great pains	[sound:möda.mp3]	
anklagad (adjective)	anklagad	adjective		<ul><li>acused, accused</li></ul>				
kontinuerlig (adjective)	kontinuerlig	adjective		<ul><li>continual, continuous</li></ul>			[sound:kontinuerlig.mp3]	
si (adverb)	si	adverb		<ul><li></li></ul>			[sound:si.mp3]	
entusiasm (noun)	entusiasm	noun	en	<ul><li>enthusiasm</li></ul>			[sound:entusiasm.mp3]	
monster (noun)	monster	noun	ett	<ul><li>monster</li></ul>			[sound:monster.mp3]	
rån (noun)	rån	noun	ett	<ul><li>wafer</li><li>robbery</li></ul>			[sound:rån.mp3]	
självkänsla (noun)	självkänsla	noun		<ul><li>self-esteem</li></ul>	att ta ansvar stärker självkänslan	shouldering responsibility bolsters one&#39;s self-esteem	[sound:självkänsla.mp3]	
sammanhållning (noun)	sammanhållning	noun	en	<ul><li>solidarity</li></ul>			[sound:sammanhållning.mp3]	
sammanfalla (verb)	sammanfalla	verb	att	<ul><li>coincide</li></ul>	löntagarnas intressen sammanföll inte med regeringens	the interests of the employees did not coincide with those of the government		
suverän (adjective)	suverän	adjective		<ul><li>supreme, superb, excellent</li><li>sovereign</li></ul>			[sound:suverän.mp3]	
upp och ner (adverb)	upp och ner	adverb		<ul><li>upside-down</li></ul>				
apotek (noun)	apotek	noun	ett	<ul><li>chemist&#39;s, (drugstore [us]), pharmacy, a shop selling medicines and pharmaceutical preparations</li></ul>			[sound:apotek.mp3]	
hälla (verb)	hälla	verb	att	<ul><li>pour, cause (liquid) to flow out of a container</li></ul>	han hällde upp soppa i tallriken	he poured some soup into the plate		
käka (verb)	käka	verb	att	<ul><li>eat (informal)</li></ul>	käka middag	have supper		
fäste (noun)	fäste	noun	ett	<ul><li>footing, foothold, hold</li><li>stronghold, fortress (generally &quot;place where someone has strong support&quot;)</li></ul>	fäste för foten	step, stirrup	[sound:fäste.mp3]	
livslång (adjective)	livslång	adjective		<ul><li>life-long</li></ul>				
svälta (verb)	svälta	verb	att	<ul><li>starve, also figuratively &quot;very scarce&quot;</li></ul>	svältande barn	starving children		
välta (verb)	välta	verb	att	<ul><li>tip</li></ul>	hon välte ut mjölken	she poured out the milk		
arbetsgivaravgift (noun)	arbetsgivaravgift	noun	en	<ul><li>employment (payroll) tax, employer&#39;s contribution, an annual social insurance contribution or tax which employers are liable to pay the state for their employees. The tax is payable in the amount of about 40% of the wage or salary paid to each employee</li></ul>			[sound:arbetsgivaravgift.mp3]	
demon (noun)	demon	noun	en	<ul><li>demon, an evil spirit</li></ul>			[sound:demon.mp3]	
fastighetsskatt (noun)	fastighetsskatt	noun		<ul><li>property taxes, property tax</li></ul>				
korridor (noun)	korridor	noun	en	<ul><li>corridor</li></ul>			[sound:korridor.mp3]	
stridsvagn (noun)	stridsvagn	noun	en	<ul><li>tank</li></ul>			[sound:stridsvagn.mp3]	
vittnesmål (noun)	vittnesmål	noun	ett	<ul><li>evidence, testimony</li></ul>			[sound:vittnesmål.mp3]	
ansvarsfull (adjective)	ansvarsfull	adjective		<ul><li>responsible</li></ul>				
koldioxidutsläpp (noun)	koldioxidutsläpp	noun	ett	<ul><li>carbon dioxide emission, carbon dioxid emissions</li></ul>				
fängsla (verb)	fängsla	verb	att	<ul><li>imprison</li><li>fascinate, captivate</li></ul>	många inom oppositionen har fängslats	many of the opposition have been imprisoned		
utflykt (noun)	utflykt	noun	en	<ul><li>outing, excursion</li></ul>			[sound:utflykt.mp3]	
gratulera (verb)	gratulera	verb	att	<ul><li>congratulate</li></ul>	de gratulerade henne till den nya tjänsten	they congratulated her on her new job		
studerande (noun)	studerande	noun	en	<ul><li>student, people who study</li></ul>			[sound:studerande.mp3]	
